fl_date	mkt_unique_carrier	branded_code_share	mkt_carrier	mkt_carrier_fl_num	op_unique_carrier	tail_num	op_carrier_fl_num	origin_airport_id	origin	origin_city_name	dest_airport_id	dest	dest_city_name	crs_dep_time	dep_time	dep_delay	taxi_out	wheels_off	wheels_on	taxi_in	crs_arr_time	arr_time	arr_delay	cancelled	cancellation_code	diverted	dup	crs_elapsed_time	actual_elapsed_time	air_time	flights	distance	carrier_delay	weather_delay	nas_delay	security_delay	late_aircraft_delay	first_dep_time	total_add_gtime	longest_add_gtime	no_name
2019-01-08	DL	DL	DL	1685	DL	N985DL	1685	10397	ATL	Atlanta, GA	14193	PNS	Pensacola, FL	2237	2232	-5	13	2245	2230	3	2255	2233	-22	0		0	N	78	61	45	1	271									
2019-07-06	WN	WN	WN	4379	WN	N7726A	4379	11292	DEN	Denver, CO	14107	PHX	Phoenix, AZ	715	713	-2	12	725	753	6	805	759	-6	0		0	N	110	106	88	1	602									
2018-09-27	AA	AA_CODESHARE	AA	5670	OH	N515AE	5670	15016	STL	St. Louis, MO	14100	PHL	Philadelphia, PA	901	848	-13	11	859	1135	9	1219	1144	-35	0		0	N	138	116	96	1	814									
2018-03-16	AA	AA	AA	2478	AA	N981NN	2478	11298	DFW	Dallas/Fort Worth, TX	14893	SMF	Sacramento, CA	1655	1931	156	11	1942	2111	6	1847	2117	150	0		0	N	232	226	209	1	1431	70	0	0	0	80				
2019-11-29	NK	NK	NK	565	NK	N622NK	565	10397	ATL	Atlanta, GA	13204	MCO	Orlando, FL	1230	1230	0	15	1245	1346	36	1403	1422	19	0		0	N	93	112	61	1	404	0	0	19	0	0				
2019-03-29	WN	WN	WN	479	WN	N429WN	479	12953	LGA	New York, NY	12191	HOU	Houston, TX	1655	1655	0	12	1707	1932	7	2010	1939	-31	0		0	N	255	224	205	1	1428									
2018-11-10	AA	AA_CODESHARE	AA	4904	PT	N629AE	4904	14100	PHL	Philadelphia, PA	15096	SYR	Syracuse, NY	1410	1417	7	15	1432	1537	4	1520	1541	21	0		0	N	70	84	65	1	228	0	0	14	0	7				
2018-10-11	WN	WN	WN	820	WN	N408WN	820	11278	DCA	Washington, DC	12191	HOU	Houston, TX	1845	1914	29	19	1933	2120	3	2105	2123	18	0		0	N	200	189	167	1	1218	3	0	0	0	15				
2018-07-04	DL	DL_CODESHARE	DL	5145	9E	N691CA	5145	12953	LGA	New York, NY	13342	MKE	Milwaukee, WI	858	848	-10	18	906	946	4	1037	950	-47	0		0	N	159	122	100	1	738									
2018-05-01	UA	UA	UA	398	UA	N77537	398	12892	LAX	Los Angeles, CA	14771	SFO	San Francisco, CA	2255	2252	-3	29	2321	18	2	25	20	-5	0		0	N	90	88	57	1	337									
2019-10-15	AA	AA_CODESHARE	AA	3206	OO	N753SK	3206	11298	DFW	Dallas/Fort Worth, TX	10747	BRO	Brownsville, TX	2230	2223	-7	24	2247	2400	5	7	5	-2	0		0	N	97	102	73	1	482									
2018-04-28	AA	AA_CODESHARE	AA	4878	PT	N327EN	4878	12223	HTS	Ashland, WV	11057	CLT	Charlotte, NC	1100	1048	-12	10	1058	1200	26	1236	1226	-10	0		0	N	96	98	62	1	235									
2018-11-06	DL	DL	DL	2408	DL	N835DN	2408	10397	ATL	Atlanta, GA	12451	JAX	Jacksonville, FL	1951	1958	7	22	2020	2104	4	2102	2108	6	0		0	N	71	70	44	1	270									
2018-01-06	UA	UA_CODESHARE	UA	3618	YX	N742YX	3618	13495	MSY	New Orleans, LA	13930	ORD	Chicago, IL	1215	1207	-8	14	1221	1432	20	1449	1452	3	0		0	N	154	165	131	1	837									
2018-08-18	AA	AA	AA	1551	AA	N965TW	1551	11298	DFW	Dallas/Fort Worth, TX	14122	PIT	Pittsburgh, PA	1105	1101	-4	13	1114	1428	4	1446	1432	-14	0		0	N	161	151	134	1	1067									
2019-01-20	HA	HA	HA	48	HA	N208HA	48	12173	HNL	Honolulu, HI	13796	OAK	Oakland, CA	1430	1455	25	15	1510	2208	8	2130	2216	46	0		0	N	300	321	298	1	2409	46	0	0	0	0				
2019-12-08	AA	AA	AA	1989	AA	N983AN	1989	13303	MIA	Miami, FL	11278	DCA	Washington, DC	1207	1204	-3	14	1218	1426	6	1437	1432	-5	0		0	N	150	148	128	1	919									
2019-08-01	DL	DL	DL	1987	DL	N962DL	1987	10397	ATL	Atlanta, GA	13303	MIA	Miami, FL	833	838	5	14	852	1019	4	1026	1023	-3	0		0	N	113	105	87	1	594									
2019-06-24	WN	WN	WN	1446	WN	N483WN	1446	11996	GSP	Greer, SC	10397	ATL	Atlanta, GA	1830	2004	94	15	2019	2052	8	1925	2100	95	0		0	N	55	56	33	1	153	0	0	95	0	0				
2018-07-03	UA	UA	UA	2310	UA	N461UA	2310	14869	SLC	Salt Lake City, UT	11292	DEN	Denver, CO	1521	1519	-2	10	1529	1630	9	1652	1639	-13	0		0	N	91	80	61	1	391									
2018-07-13	WN	WN	WN	2149	WN	N8706W	2149	11259	DAL	Dallas, TX	14683	SAT	San Antonio, TX	600	626	26	10	636	717	3	705	720	15	0		0	N	65	54	41	1	248	15	0	0	0	0				
2019-04-10	DL	DL	DL	1102	DL	N693DL	1102	10397	ATL	Atlanta, GA	11697	FLL	Fort Lauderdale, FL	800	755	-5	9	804	932	4	948	936	-12	0		0	N	108	101	88	1	581									
2019-07-17	AA	AA	AA	1148	AA	N980NN	1148	10721	BOS	Boston, MA	11298	DFW	Dallas/Fort Worth, TX	1820	2053	153	32	2125	2	6	2139	8	149	0		0	N	259	255	217	1	1562	0	88	0	0	61				
2018-04-15	WN	WN	WN	5989	WN	N7827A	5989	10397	ATL	Atlanta, GA	13232	MDW	Chicago, IL	2230	2334	64	11	2345	3	5	2320	8	48	0		0	N	110	94	78	1	591	7	0	0	0	41				
2018-04-05	AA	AA_CODESHARE	AA	2819	EV	N614QX	2819	10781	BTR	Baton Rouge, LA	11298	DFW	Dallas/Fort Worth, TX	800	755	-5	13	808	919	11	935	930	-5	0		0	N	95	95	71	1	383									
2019-03-27	WN	WN	WN	511	WN	N713SW	511	14107	PHX	Phoenix, AZ	14908	SNA	Santa Ana, CA	2115	2123	8	7	2130	2225	3	2225	2228	3	0		0	N	70	65	55	1	338									
2019-11-13	UA	UA	UA	994	UA	N37462	994	11618	EWR	Newark, NJ	10721	BOS	Boston, MA	1630	1629	-1	29	1658	1738	3	1743	1741	-2	0		0	N	73	72	40	1	200									
2019-09-18	AA	AA	AA	629	AA	N974UY	629	14107	PHX	Phoenix, AZ	14100	PHL	Philadelphia, PA	1028	1022	-6	15	1037	1729	5	1811	1734	-37	0		0	N	283	252	232	1	2075									
2019-09-14	F9	F9	F9	552	F9	N949FR	552	14679	SAN	San Diego, CA	11292	DEN	Denver, CO	630	619	-11	28	647	939	8	1005	947	-18	0		0	N	155	148	112	1	853									
2019-12-13	NK	NK	NK	927	NK	N630NK	927	13930	ORD	Chicago, IL	13204	MCO	Orlando, FL	1107	1315	128	15	1330	1644	7	1453	1651	118	0		0	N	166	156	134	1	1005	0	0	0	0	118				
2018-05-13	AA	AA_CODESHARE	AA	5176	OH	N547NN	5176	11057	CLT	Charlotte, NC	11252	DAB	Daytona Beach, FL	1830	1859	29	9	1908	2011	3	2003	2014	11	0		0	N	93	75	63	1	416									
2018-02-22	UA	UA	UA	492	UA	N491UA	492	14771	SFO	San Francisco, CA	12889	LAS	Las Vegas, NV	1252	1302	10	26	1328	1428	5	1429	1433	4	0		0	N	97	91	60	1	414									
2019-04-12	NK	NK	NK	880	NK	N536NK	880	13495	MSY	New Orleans, LA	13487	MSP	Minneapolis, MN	1005	1001	-4	9	1010	1229	5	1259	1234	-25	0		0	N	174	153	139	1	1039									
2018-05-24	UA	UA_CODESHARE	UA	3490	YX	N731YX	3490	11278	DCA	Washington, DC	13930	ORD	Chicago, IL	1440	1434	-6	12	1446	1520	26	1557	1546	-11	0		0	N	137	132	94	1	612									
2018-03-28	DL	DL	DL	1671	DL	N331NB	1671	11278	DCA	Washington, DC	13487	MSP	Minneapolis, MN	1455	1452	-3	12	1504	1620	2	1632	1622	-10	0		0	N	157	150	136	1	931									
2018-06-13	WN	WN	WN	2193	WN	N7866A	2193	11292	DEN	Denver, CO	10397	ATL	Atlanta, GA	1600	1600	0	12	1612	2105	7	2050	2112	22	0		0	N	170	192	173	1	1199	0	0	22	0	0				
2019-05-08	WN	WN	WN	755	WN	N262WN	755	11423	DSM	Des Moines, IA	15016	STL	St. Louis, MO	1720	1725	5	5	1730	1813	3	1820	1816	-4	0		0	N	60	51	43	1	259									
2018-03-10	AA	AA	AA	1982	AA	N821AW	1982	11057	CLT	Charlotte, NC	10721	BOS	Boston, MA	935	929	-6	13	942	1116	6	1152	1122	-30	0		0	N	137	113	94	1	728									
2018-04-13	WN	WN	WN	410	WN	N900WN	410	14107	PHX	Phoenix, AZ	14679	SAN	San Diego, CA	600	558	-2	9	607	657	2	710	659	-11	0		0	N	70	61	50	1	304									
2018-08-20	AA	AA_CODESHARE	AA	5582	OH	N237PS	5582	14814	SHV	Shreveport, LA	11057	CLT	Charlotte, NC	1349	1349	0	10	1359	1658	16	1720	1714	-6	0		0	N	151	145	119	1	764									
2019-10-07	NK	NK	NK	559	NK	N652NK	559	10821	BWI	Baltimore, MD	10397	ATL	Atlanta, GA	1930	2219	169	9	2228	2355	8	2129	3	154	0		0	N	119	104	87	1	577	154	0	0	0	0				
2018-09-08	AA	AA_CODESHARE	AA	5613	OH	N514AE	5613	11996	GSP	Greer, SC	14100	PHL	Philadelphia, PA	1538	1535	-3	7	1542	1704	3	1730	1707	-23	0		0	N	112	92	82	1	515									
2019-09-24	AA	AA	AA	2126	AA	N965UW	2126	12953	LGA	New York, NY	10721	BOS	Boston, MA	600	550	-10	12	602	640	6	713	646	-27	0		0	N	73	56	38	1	184									
2019-08-04	AA	AA_CODESHARE	AA	5113	OH	N582NN	5113	15624	VPS	Valparaiso, FL	11057	CLT	Charlotte, NC	1128	1130	2	17	1147	1357	15	1415	1412	-3	0		0	N	107	102	70	1	460									
2018-07-14	WN	WN	WN	3931	WN	N8647A	3931	11259	DAL	Dallas, TX	10821	BWI	Baltimore, MD	950	959	9	1	1000	1329	3	1345	1332	-13	0		0	N	175	153	149	1	1209									
2018-01-06	WN	WN	WN	2154	WN	N952WN	2154	14683	SAT	San Antonio, TX	11259	DAL	Dallas, TX	1605	1601	-4	8	1609	1659	3	1710	1702	-8	0		0	N	65	61	50	1	248									
2018-09-09	WN	WN	WN	6320	WN	N7856A	6320	10693	BNA	Nashville, TN	13198	MCI	Kansas City, MO	920	914	-6	7	921	1035	5	1055	1040	-15	0		0	N	95	86	74	1	491									
2018-05-21	AA	AA_CODESHARE	AA	5232	OH	N710PS	5232	11995	GSO	Greensboro/High Point, NC	11057	CLT	Charlotte, NC	929	931	2	5	936	959	10	1043	1009	-34	0		0	N	74	38	23	1	83									
2019-07-01	AS	AS	AS	1048	AS	N835VA	1048	14679	SAN	San Diego, CA	10721	BOS	Boston, MA	845	840	-5	30	910	1712	11	1740	1723	-17	0		0	N	355	343	302	1	2588									
2019-12-25	AA	AA	AA	2635	AA	N989AU	2635	11298	DFW	Dallas/Fort Worth, TX	11292	DEN	Denver, CO	1224	1221	-3	15	1236	1304	4	1333	1308	-25	0		0	N	129	107	88	1	641									
2019-10-19	NK	NK	NK	791	NK	N673NK	791	11618	EWR	Newark, NJ	13577	MYR	Myrtle Beach, SC	1340	1332	-8	14	1346	1506	6	1526	1512	-14	0		0	N	106	100	80	1	550									
2018-08-06	UA	UA	UA	1223	UA	N69888	1223	13930	ORD	Chicago, IL	10721	BOS	Boston, MA	1813	1933	80	17	1950	2241	3	2134	2244	70	0		0	N	141	131	111	1	867	0	0	0	0	70				
2019-06-09	B6	B6	B6	1226	B6	N307JB	1226	10821	BWI	Baltimore, MD	10721	BOS	Boston, MA	754	744	-10	12	756	859	5	918	904	-14	0		0	N	84	80	63	1	369									
2019-10-22	DL	DL	DL	2832	DL	N900DU	2832	14057	PDX	Portland, OR	11433	DTW	Detroit, MI	1219	1216	-3	12	1228	1906	9	1924	1915	-9	0		0	N	245	239	218	1	1953									
2018-10-10	UA	UA_CODESHARE	UA	3806	ZW	N444ZW	3806	13930	ORD	Chicago, IL	13342	MKE	Milwaukee, WI	2105	2130	25	22	2152	2211	5	2155	2216	21	0		0	N	50	46	19	1	67	21	0	0	0	0				
2019-01-16	AA	AA	AA	1637	AA	N651AW	1637	11057	CLT	Charlotte, NC	12451	JAX	Jacksonville, FL	1305	1304	-1	14	1318	1409	4	1427	1413	-14	0		0	N	82	69	51	1	328									
2019-05-12	WN	WN	WN	4828	WN	N919WN	4828	10713	BOI	Boise, ID	14831	SJC	San Jose, CA	1125	1127	2	7	1134	1155	3	1205	1158	-7	0		0	N	100	91	81	1	523									
2019-02-24	AA	AA	AA	522	AA	N977UY	522	11057	CLT	Charlotte, NC	11298	DFW	Dallas/Fort Worth, TX	2229	2235	6	16	2251	18	10	22	28	6	0		0	N	173	173	147	1	936									
2019-04-25	DL	DL	DL	2618	DL	N688DL	2618	12892	LAX	Los Angeles, CA	13204	MCO	Orlando, FL	1400	1400	0	13	1413	2142	19	2145	2201	16	0		0	N	285	301	269	1	2218	0	0	16	0	0				
2018-11-20	UA	UA	UA	2232	UA	N78438	2232	12264	IAD	Washington, DC	11697	FLL	Fort Lauderdale, FL	1750	1846	56	23	1909	2122	8	2030	2130	60	0		0	N	160	164	133	1	901	0	0	4	0	56				
2018-04-15	UA	UA	UA	1019	UA	N27239	1019	11618	EWR	Newark, NJ	13930	ORD	Chicago, IL	1027	1025	-2	19	1044	1135	10	1152	1145	-7	0		0	N	145	140	111	1	719									
2018-03-15	WN	WN	WN	393	WN	N8311Q	393	11259	DAL	Dallas, TX	13232	MDW	Chicago, IL	2005	2032	27	9	2041	2224	8	2215	2232	17	0		0	N	130	120	103	1	793	17	0	0	0	0				
2018-06-22	UA	UA_CODESHARE	UA	3877	ZW	N460AW	3877	13930	ORD	Chicago, IL	10408	ATW	Appleton, WI	1933	1934	1	23	1957	2025	3	2039	2028	-11	0		0	N	66	54	28	1	160									
2019-06-08	AA	AA	AA	1689	AA	N754UW	1689	14107	PHX	Phoenix, AZ	14122	PIT	Pittsburgh, PA	1545	1542	-3	16	1558	2233	7	2246	2240	-6	0		0	N	241	238	215	1	1814									
2019-06-01	UA	UA	UA	722	UA	N437UA	722	11292	DEN	Denver, CO	12441	JAC	Jackson, WY	1845	1959	74	11	2010	2112	4	2019	2116	57	0		0	N	94	77	62	1	406	57	0	0	0	0				
2019-05-10	UA	UA	UA	491	UA	N457UA	491	10849	BZN	Bozeman, MT	11292	DEN	Denver, CO	822	818	-4	29	847	1008	8	1004	1016	12	0		0	N	102	118	81	1	524									
2019-09-17	AA	AA	AA	2418	AA	N194UW	2418	11298	DFW	Dallas/Fort Worth, TX	13930	ORD	Chicago, IL	1600	1557	-3	13	1610	1755	55	1824	1850	26	0		0	N	144	173	105	1	801	0	0	26	0	0				
2019-04-05	AA	AA_CODESHARE	AA	5416	OH	N514AE	5416	10874	CAK	Akron, OH	11057	CLT	Charlotte, NC	1957	1948	-9	20	2008	2116	13	2141	2129	-12	0		0	N	104	101	68	1	394									
2018-06-15	WN	WN	WN	2544	WN	N944WN	2544	10529	BDL	Hartford, CT	13232	MDW	Chicago, IL	1645	1642	-3	8	1650	1746	3	1800	1749	-11	0		0	N	135	127	116	1	777									
2018-03-01	WN	WN	WN	1131	WN	N451WN	1131	14679	SAN	San Diego, CA	14107	PHX	Phoenix, AZ	2030	2235	125	9	2244	30	5	2240	35	115	0		0	N	70	60	46	1	304	0	0	0	0	115				
2019-05-21	WN	WN	WN	2124	WN	N228WN	2124	13891	ONT	Ontario, CA	14107	PHX	Phoenix, AZ	1150	1227	37	6	1233	1325	5	1255	1330	35	0		0	N	65	63	52	1	325	8	0	0	0	27				
2018-04-17	B6	B6	B6	718	B6	N283JB	718	12478	JFK	New York, NY	10721	BOS	Boston, MA	2315	2335	20	13	2348	28	8	22	36	14	0		0	N	67	61	40	1	187									
2019-11-27	AA	AA	AA	710	AA	N519UW	710	14107	PHX	Phoenix, AZ	14747	SEA	Seattle, WA	1150	1147	-3	11	1158	1320	6	1404	1326	-38	0		0	N	194	159	142	1	1107									
2019-09-04	AA	AA_CODESHARE	AA	4863	PT	N672AE	4863	14100	PHL	Philadelphia, PA	14524	RIC	Richmond, VA	1414	1410	-4	15	1425	1507	5	1522	1512	-10	0		0	N	68	62	42	1	198									
2019-11-09	AA	AA_CODESHARE	AA	5455	OH	N720PS	5455	11057	CLT	Charlotte, NC	10990	CHO	Charlottesville, VA	2235	2230	-5	22	2252	2334	5	2346	2339	-7	0		0	N	71	69	42	1	245									
2018-09-04	DL	DL_CODESHARE	DL	4762	OO	N611SK	4762	14262	PSP	Palm Springs, CA	14869	SLC	Salt Lake City, UT	600	608	8	14	622	840	20	848	900	12	0		0	N	108	112	78	1	541									
2019-06-16	WN	WN	WN	5617	WN	N7738A	5617	14057	PDX	Portland, OR	13796	OAK	Oakland, CA	1435	1436	1	11	1447	1604	6	1620	1610	-10	0		0	N	105	94	77	1	543									
2019-07-20	DL	DL	DL	1233	DL	N829DN	1233	11433	DTW	Detroit, MI	10821	BWI	Baltimore, MD	955	1138	103	13	1151	1252	10	1124	1302	98	0		0	N	89	84	61	1	409	98	0	0	0	0				
2018-08-29	AS	AS	AS	69	AS	N526AS	69	14747	SEA	Seattle, WA	12819	KTN	Ketchikan, AK	1905	1900	-5	14	1914	1957	4	2014	2001	-13	0		0	N	129	121	103	1	680									
2018-10-30	AS	AS_CODESHARE	AS	3354	OO	N179SY	3354	15023	STS	Santa Rosa, CA	14679	SAN	San Diego, CA	1935	1920	-15	16	1936	2045	3	2115	2048	-27	0		0	N	100	88	69	1	508									
2019-05-25	NK	NK	NK	126	NK	N677NK	126	13577	MYR	Myrtle Beach, SC	10721	BOS	Boston, MA	2250	2245	-5	9	2254	36	7	49	43	-6	0		0	N	119	118	102	1	738									
2019-12-06	AA	AA_CODESHARE	AA	5045	OH	N702PS	5045	11057	CLT	Charlotte, NC	11641	FAY	Fayetteville, NC	1053	1050	-3	9	1059	1129	2	1143	1131	-12	0		0	N	50	41	30	1	118									
2019-05-01	AA	AA	AA	973	AA	N154UW	973	14100	PHL	Philadelphia, PA	13930	ORD	Chicago, IL	600	624	24	13	637	719	14	726	733	7	0		0	N	146	129	102	1	678									
2019-12-08	UA	UA_CODESHARE	UA	3589	YX	N649RW	3589	12266	IAH	Houston, TX	11140	CRP	Corpus Christi, TX	2145	2137	-8	13	2150	2229	5	2249	2234	-15	0		0	N	64	57	39	1	201									
2018-08-15	AA	AA_CODESHARE	AA	4737	YX	N133HQ	4737	12339	IND	Indianapolis, IN	14100	PHL	Philadelphia, PA	734	726	-8	13	739	902	8	930	910	-20	0		0	N	116	104	83	1	588									
2019-09-18	AA	AA_CODESHARE	AA	5278	OH	N209PS	5278	14100	PHL	Philadelphia, PA	11278	DCA	Washington, DC	2107	2102	-5	21	2123	2154	4	2215	2158	-17	0		0	N	68	56	31	1	119									
2018-04-19	AA	AA	AA	2399	AA	N983NN	2399	14107	PHX	Phoenix, AZ	10721	BOS	Boston, MA	2210	2247	37	18	2305	626	13	603	639	36	0		0	N	293	292	261	1	2300	36	0	0	0	0				
2018-08-05	UA	UA	UA	1975	UA	N53442	1975	11292	DEN	Denver, CO	12266	IAH	Houston, TX	1921	2309	228	15	2324	211	6	2244	217	213	0		0	N	143	128	107	1	862	205	0	0	0	8				
2018-05-17	UA	UA_CODESHARE	UA	3761	ZW	N467AW	3761	10408	ATW	Appleton, WI	13930	ORD	Chicago, IL	810	822	12	15	837	916	13	918	929	11	0		0	N	68	67	39	1	160									
2018-01-17	B6	B6	B6	846	B6	N329JB	846	13204	MCO	Orlando, FL	15070	SWF	Newburgh/Poughkeepsie, NY	1352	1347	-5	20	1407	1609	12	1636	1621	-15	0		0	N	164	154	122	1	989									
2018-10-06	AA	AA_CODESHARE	AA	6007	CP	N200NN	6007	14771	SFO	San Francisco, CA	12892	LAX	Los Angeles, CA	1440	1436	-4	36	1512	1612	12	1617	1624	7	0		0	N	97	108	60	1	337									
2018-01-01	AA	AA	AA	1422	AA	N831NN	1422	11618	EWR	Newark, NJ	14107	PHX	Phoenix, AZ	1240	1243	3	16	1259	1605	5	1626	1610	-16	0		0	N	346	327	306	1	2133									
2018-04-23	DL	DL	DL	121	DL	N359NW	121	12953	LGA	New York, NY	13487	MSP	Minneapolis, MN	800	754	-6	15	809	925	3	1004	928	-36	0		0	N	184	154	136	1	1020									
2019-01-28	AA	AA	AA	1993	AA	N914UY	1993	13204	MCO	Orlando, FL	14100	PHL	Philadelphia, PA	1306	1257	-9	13	1310	1502	9	1536	1511	-25	0		0	N	150	134	112	1	861									
2019-10-22	AS	AS	AS	151	AS	N622AS	151	10299	ANC	Anchorage, AK	13873	OME	Nome, AK	620	616	-4	15	631	745	4	755	749	-6	0		0	N	95	93	74	1	539						608.0	6	6	
2019-01-10	DL	DL_CODESHARE	DL	5103	9E	N232PQ	5103	10397	ATL	Atlanta, GA	13795	OAJ	Jacksonville/Camp Lejeune, NC	1205	1200	-5	17	1217	1314	4	1328	1318	-10	0		0	N	83	78	57	1	399									
2018-01-27	AA	AA_CODESHARE	AA	3158	OO	N727SK	3158	13871	OMA	Omaha, NE	13930	ORD	Chicago, IL	1550	1547	-3	10	1557	1658	9	1738	1707	-31	0		0	N	108	80	61	1	416									
2019-12-22	AS	AS_CODESHARE	AS	2351	QX	N430QX	2351	14747	SEA	Seattle, WA	14570	RNO	Reno, NV	2130	2251	81	18	2309	54	8	2325	102	97	0		0	N	115	131	105	1	564	18	0	16	0	63				
2019-01-19	HA	HA	HA	104	HA	N479HA	104	12982	LIH	Lihue, HI	12173	HNL	Honolulu, HI	621	616	-5	5	621	644	6	655	650	-5	0		0	N	34	34	23	1	102									
2019-11-03	WN	WN	WN	4049	WN	N8652B	4049	15304	TPA	Tampa, FL	14122	PIT	Pittsburgh, PA	735	730	-5	9	739	931	5	950	936	-14	0		0	N	135	126	112	1	873									
2018-04-21	WN	WN	WN	4683	WN	N8710M	4683	13204	MCO	Orlando, FL	13296	MHT	Manchester, NH	2015	2010	-5	11	2021	2252	4	2305	2256	-9	0		0	N	170	166	151	1	1142									
2018-06-07	G4	G4	G4	423	G4	335NV	423	14512	RFD	Rockford, IL	12889	LAS	Las Vegas, NV	2047	2035	-12	10	2045	2157	5	2216	2202	-14	0		0	N	209	207	192	1	1455									
2019-11-04	AA	AA_CODESHARE	AA	3054	OO	N732SK	3054	14107	PHX	Phoenix, AZ	11638	FAT	Fresno, CA	2120	2113	-7	13	2126	2137	4	2204	2141	-23	0		0	N	104	88	71	1	493									
2018-06-17	DL	DL_CODESHARE	DL	4956	OO	N809CA	4956	11775	FSD	Sioux Falls, SD	13487	MSP	Minneapolis, MN	1729	1724	-5	52	1816	1901	7	1842	1908	26	0		0	N	73	104	45	1	196	0	0	26	0	0				
2019-07-06	F9	F9	F9	142	F9	N332FR	142	14747	SEA	Seattle, WA	11292	DEN	Denver, CO	59	112	13	12	124	430	15	446	445	-1	0		0	N	167	153	126	1	1024									
2018-10-24	AA	AA_CODESHARE	AA	4069	MQ	N248NN	4069	11298	DFW	Dallas/Fort Worth, TX	15249	TLH	Tallahassee, FL	1305	1300	-5	22	1322	1556	6	1610	1602	-8	0		0	N	125	122	94	1	767									
2019-03-15	WN	WN	WN	2359	WN	N8527Q	2359	10821	BWI	Baltimore, MD	10529	BDL	Hartford, CT	705	701	-4	16	717	808	3	820	811	-9	0		0	N	75	70	51	1	283									
2019-09-24	AS	AS	AS	1617	AS	N628VA	1617	14831	SJC	San Jose, CA	14747	SEA	Seattle, WA	1140	1136	-4	10	1146	1332	9	1350	1341	-9	0		0	N	130	125	106	1	696									
2018-07-02	DL	DL	DL	343	DL	N925DN	343	10620	BIL	Billings, MT	13487	MSP	Minneapolis, MN	600	556	-4	13	609	841	4	856	845	-11	0		0	N	116	109	92	1	748									
2019-05-11	UA	UA_CODESHARE	UA	4299	EV	N14977	4299	10581	BGR	Bangor, ME	11618	EWR	Newark, NJ	1230	1222	-8	16	1238	1356	17	1437	1413	-24	0		0	N	127	111	78	1	393									
2019-02-17	AA	AA	AA	710	AA	N663AW	710	14107	PHX	Phoenix, AZ	14747	SEA	Seattle, WA	1132	1131	-1	11	1142	1314	9	1353	1323	-30	0		0	N	201	172	152	1	1107									
2018-06-16	DL	DL	DL	525	DL	N977AT	525	11057	CLT	Charlotte, NC	13487	MSP	Minneapolis, MN	715	711	-4	13	724	852	15	908	907	-1	0		0	N	173	176	148	1	930									
2019-03-21	F9	F9	F9	851	F9	N210FR	851	15356	TTN	Trenton, NJ	12451	JAX	Jacksonville, FL	600	553	-7	11	604	805	8	831	813	-18	0		0	N	151	140	121	1	777									
2018-05-30	WN	WN	WN	5807	WN	N8649A	5807	11292	DEN	Denver, CO	12191	HOU	Houston, TX	1755	1755	0	62	1857	2201	6	2125	2207	42	0		0	N	150	192	124	1	883	0	0	42	0	0				
2019-12-16	NK	NK	NK	832	NK	N671NK	832	12266	IAH	Houston, TX	13204	MCO	Orlando, FL	730	726	-4	18	744	1029	9	1052	1038	-14	0		0	N	142	132	105	1	854									
2019-04-13	DL	DL	DL	1759	DL	N891DN	1759	13931	ORF	Norfolk, VA	10397	ATL	Atlanta, GA	800	759	-1	8	807	932	8	950	940	-10	0		0	N	110	101	85	1	516									
2018-10-21	DL	DL	DL	2543	DL	N371NW	2543	11278	DCA	Washington, DC	13487	MSP	Minneapolis, MN	1103	1058	-5	14	1112	1236	4	1239	1240	1	0		0	N	156	162	144	1	931									
2019-04-21	DL	DL	DL	330	DL	N950AT	330	12892	LAX	Los Angeles, CA	14057	PDX	Portland, OR	915	908	-7	8	916	1122	4	1148	1126	-22	0		0	N	153	138	126	1	834									
2018-07-20	HA	HA	HA	231	HA	N486HA	231	12402	ITO	Hilo, HI	12173	HNL	Honolulu, HI	1015	1021	6	8	1029	1109	8	1110	1117	7	0		0	N	55	56	40	1	216									
2019-07-04	DL	DL_CODESHARE	DL	7401	OO	N873AS	7401	11433	DTW	Detroit, MI	10577	BGM	Binghamton, NY	2045	2041	-4	15	2056	2156	3	2210	2159	-11	0		0	N	85	78	60	1	378									
2019-10-04	AA	AA_CODESHARE	AA	4942	PT	N625AE	4942	13230	MDT	Harrisburg, PA	14100	PHL	Philadelphia, PA	615	610	-5	17	627	648	4	707	652	-15	0		0	N	52	42	21	1	84									
2019-01-16	UA	UA_CODESHARE	UA	4892	C5	N11194	4892	11618	EWR	Newark, NJ	11995	GSO	Greensboro/High Point, NC	1400	1354	-6	18	1412	1519	7	1558	1526	-32	0		0	N	118	92	67	1	445									
2018-10-12	DL	DL_CODESHARE	DL	6225	G7	N658CA	6225	15016	STL	St. Louis, MO	11433	DTW	Detroit, MI	835	827	-8	21	848	1050	9	1115	1059	-16	0		0	N	100	92	62	1	440									
2018-05-13	AS	AS_CODESHARE	AS	2436	QX	N433QX	2436	14679	SAN	San Diego, CA	13476	MRY	Monterey, CA	1903	1906	3	13	1919	2028	3	2030	2031	1	0		0	N	87	85	69	1	375									
2019-10-17	WN	WN	WN	775	WN	N917WN	775	12953	LGA	New York, NY	10693	BNA	Nashville, TN	600	600	0	19	619	714	4	725	718	-7	0		0	N	145	138	115	1	764									
2018-06-16	DL	DL	DL	1184	DL	N917DL	1184	14027	PBI	West Palm Beach/Palm Beach, FL	10397	ATL	Atlanta, GA	745	839	54	17	856	1022	12	926	1034	68	0		0	N	101	115	86	1	545	54	0	14	0	0				
